gene_short_name	locus	expression
RP11-20D14.6	12:8940852-8948385	8.48446394316852
RP11-20E23.1	10:82509387-82510987	0
RP11-20E24.1	12:76956073-77009211	1.54829749837518
RP11-20F24.2	10:37529814-37530977	0
RP11-20G13.1	15:99967213-99971233	0
RP11-20G13.2	15:99936817-99941520	0
RP11-20G13.3	15:99935383-99936798	0
RP1-120G22.11	1:6264899-6265840	4.41733836662024
RP11-20G6.2	16:23031657-23034932	0
RP11-20G6.3	16:23072726-23075494	5.6754523399286
RP11-20I20.1	4:1093803-1095346	0
RP11-20I20.2	4:1107426-1126765	0
RP11-20I20.4	4:1161565-1161962	7.34320687595755
RP11-20I23.11	16:2604975-2606106	2.62369586387649
RP11-20I23.1	16:2546032-2570219	4.52293306356296
RP11-20I23.13	16:2604060-2606061	4.47514924220741
RP11-20I23.6	16:2619043-2621937	0.789268612861633
RP11-20I23.7	16:2621570-2622354	0
RP11-20I23.8	16:2611471-2615097	9.84402467031032
RP11-20J1.1	11:25945734-25948355	0
RP11-20J15.2	10:44755049-44757261	0
RP11-20J15.3	10:44787705-44789157	1.38046121923253
RP11-20L19.1	12:91203052-91204457	0
RP11-20L24.1	7:127497904-127498541	0
RP11-20O24.1	1:109572688-109572941	9.10177696496248
RP11-20O24.4	1:109534877-109535489	8.56252346420661
RP11-20P5.2	9:28148208-28149234	5.53331500152126
RP11-210G22.1	10:67839000-67878084	0
RP11-210H10__A.1	6:119078680-119104583	0
RP11-210K20.2	18:29424350-29425141	0
RP11-210K20.3	18:29462582-29462865	0
RP11-210K20.4	18:29464820-29465106	0.0506076216697693
RP11-210L7.1	12:102907028-102907433	0
RP11-210M15.1	15:80726135-80737493	5.33190859016031
RP11-210M15.2	15:80637194-80695917	9.36894626589492
RP11-210N13.1	12:44130430-44134870	6.92253021756187
RP11-211A18.1	1:227452476-227452908	0
RP11-211A18.2	1:227421969-227423056	3.36387329967692
RP11-211C9.1	8:8581202-8639989	2.71076545352116
RP11-211F2.1	8:111346971-111361836	0
RP11-211G23.1	11:69229074-69231600	0
RP11-211G23.2	11:69186230-69187279	9.81519036460668
RP11-211G3.2	3:187461473-187463208	3.03696472430602
RP11-211G3.3	3:187420100-187451637	0
RP11-211N11.5	10:115470439-115479091	7.14429434388876
RP11-211N8.2	9:46843637-46846025	6.71642228029668
RP11-211N8.3	9:46842615-46844326	2.30064754839987
RP11-211N8.5	9:46918097-46919049	0
RP11-211N8.6	9:46921025-46922100	0
RP11-211N8.7	9:46826491-46833319	0
RP11-212D19.4	11:114271403-114314654	7.16489732731134
RP11-212D19.5	11:114323785-114324845	0
RP11-212D3.2	X:75108534-75108723	0
RP11-212D3.4	X:75122939-75124693	0
RP11-212E8.1	17:33052527-33053189	0
RP11-212F11.1	8:10194291-10195187	0
RP11-212I21.2	16:55461469-55496209	3.68087250273675
RP11-212I21.4	16:55572111-55575939	0.386990050319582
RP11-212J19.1	2:211969657-211970456	0
RP11-212P7.1	7:128210294-128210742	8.16013828385621
RP11-212P7.2	7:128164069-128171123	8.54403593810275
RP11-212P7.3	7:128095893-128133913	5.82510445499793
RP11-213G21.1	4:38511387-38519677	0
RP11-213G21.2	4:38565623-38572292	0
RP11-213G2.1	9:88368220-88401490	4.8340555629693
RP11-213G2.2	9:88400636-88408395	0
RP11-213G2.3	9:88430880-88464426	5.71195032680407
RP11-213G2.5	9:88549502-88551514	0
RP11-213G6.2	8:23583843-23600555	0
RP11-213H15.1	5:90575913-90576959	4.35779800405726
RP11-213H15.4	5:90608873-90610219	5.54063067305833
RP11-213L8.1	4:171735489-171735699	0
RP11-213N20.1	6:43331957-43332032	0
RP11-214C8.2	17:62073430-62077259	0.515226563438773
RP11-214D15.2	10:13570515-13572262	0
RP11-214J9.1	2:26324185-26325005	6.0105065559037
RP11-214K3.18	12:124456003-124456261	0
RP11-214K3.19	12:124454536-124454891	0
RP11-214K3.20	12:124452569-124453126	5.25211205706
RP11-214K3.21	12:124450623-124451176	1.53546995483339
RP11-214K3.22	12:124447101-124447364	0
RP11-214K3.23	12:124445263-124445791	2.46773279504851
RP11-214K3.24	12:124570307-124573142	7.75102627696469
RP11-214K3.5	12:124490417-124490772	0
RP11-214L13.1	18:53548918-53587430	7.03893731115386
RP11-214L19.1	1:38674705-38680439	8.50831090472639
RP11-214N1.1	14:42881775-42998091	0
RP11-214N15.5	10:114308390-114308631	7.7309392252937
RP11-214N16.2	9:79164197-79164687	7.63157556764781
RP11-214N9.1	2:9696027-9696904	2.12933070491999
RP11-214O1.1	17:14198828-14200917	0
RP11-214O1.2	17:14207170-14208822	1.57893895870075
RP11-214O1.3	17:14230651-14232791	3.43781268922612
RP11-214O14.1	4:128990168-128990767	0.93306629685685
RP11-215A19.2	4:187347699-187476464	0
RP11-215A21.2	10:120631560-120632114	0.860544424504042
RP11-215C7.3	10:23547139-23547474	0
RP11-215D10.1	11:119692012-119692838	6.71078489394858
RP11-215E13.1	17:32496390-32522956	0
RP11-215E13.2	17:32503556-32505185	0
RP11-215G15.4	5:10664606-10665225	0.592949530109763
RP11-215G15.5	5:10654331-10657928	9.69512968091294
RP11-215H18.5	11:118193503-118193798	0
RP11-215H22.1	11:30001659-30003939	0
RP11-215I16.1	5:8157653-8157901	0
RP11-215N21.1	10:109517590-109871360	0
RP11-215P8.1	5:133758528-133759026	2.27986043319106
RP11-215P8.3	5:133735185-133737612	4.56432706210762
RP11-215P8.4	5:133764741-133796306	0
RP11-216B9.6	9:131291179-131314689	4.09788867691532
RP11-216F5.1	9:81204073-81204455	0
RP11-216L13.17	9:139685830-139695047	5.1130830985494
RP11-216L13.18	9:139694817-139723918	8.2777750864625
RP11-216L13.19	9:139693674-139704494	5.67048104479909
RP11-216M21.1	9:42250839-42251545	5.2532740868628
RP11-216M21.2	9:42266979-42267558	4.8988924571313
RP11-216M21.4	9:42276764-42277236	0
RP11-216M21.5	9:42275938-42298165	0
RP11-216M21.6	9:42312409-42316345	0
RP11-216M21.7	9:42363047-42367092	0
RP11-216N14.10	HSCHR1_1_CTG31:153706998-153708022	0
RP11-216N14.1	1:153689778-153690823	0
RP11-216N14.1	HSCHR1_1_CTG31:153686308-153687353	0
RP11-216N14.5	1:153767648-153774567	0
RP11-216N14.5	HSCHR1_1_CTG31:153784879-153791798	0
RP11-216N14.7	1:153824581-153825890	9.67683127615601
RP11-216N14.7	HSCHR1_1_CTG31:153841812-153843121	0
RP11-216N14.8	1:153719326-153723703	0
RP11-216N14.8	HSCHR1_1_CTG31:153736557-153740934	0
RP11-216N14.9	1:153723458-153724652	0.479281235020608
RP11-216N14.9	HSCHR1_1_CTG31:153740689-153741883	0
RP11-216N21.1	8:87029047-87029355	0
RP11-216N21.2	8:87055330-87055736	0
RP11-216P16.2	12:121438288-121439071	3.7891625193879
RP11-216P16.4	12:121517644-121517927	0
RP11-216P16.6	12:121545022-121545293	0
RP11-217B1.2	15:89878283-89879392	7.20209661871195
RP11-217B7.2	9:107689833-107691173	0.705009892117232
RP11-217B7.3	9:107753076-107754062	0
RP11-217C7.1	4:167309852-167447271	8.97287230705842
RP11-217E13.1	4:187900643-187943127	0
RP11-217E22.5	3:153599314-153658625	0
RP11-217F16.1	9:75060669-75060885	0
RP11-217L21.1	11:131416555-131443494	0
RP11-217O12.1	9:107090600-107091677	0
RP11-218C14.2	20:23564281-23567147	0
RP11-218C14.5	20:23635861-23637027	0
RP11-218C14.8	20:23612462-23612953	4.34138115728274
RP11-218C23.1	4:86167309-86168065	5.9126811963506
RP11-218D6.3	10:28293630-28293861	0
RP11-218D6.4	10:28288716-28338544	0
RP11-218E15.1	17:20536346-20536572	0
RP11-218E20.2	14:51314839-51332377	0
RP11-218E20.3	14:51422976-51428720	4.56424719886854
RP11-218E20.5	14:51378943-51380076	4.50624701101333
RP11-218F10.3	4:164450922-164451849	6.23168354155496
RP11-218F4.1	17:26256573-26301249	7.21149763325229
RP11-218F4.2	17:26348693-26349291	0
RP11-218I7.2	9:6047359-6066714	0
RP11-218L14.4	HG1497_PATCH:154636753-154655514	0
RP11-218L14.4	X:154697946-154716707	3.54244937654585
RP11-218M11.1	17:28891074-28892594	0
RP11-218M11.3	17:28877510-28878207	0
RP11-218M11.6	17:28884749-28885520	0
RP11-218M22.1	12:740056-772872	0.554173204582185
RP11-218M22.2	12:783966-793293	0
RP11-219A15.1	17:16593574-16707767	6.77065684692934
RP11-219A15.2	17:16707940-16709021	0
RP11-219A15.3	17:16715760-16715965	0
RP11-219A15.4	17:16691370-16719854	5.38990143919364
RP11-219B17.1	15:60771376-60922836	2.44753980543464
RP11-219B17.2	15:60973767-60979087	0
RP11-219B4.3	8:86089756-86090385	0
RP11-219B4.5	8:86134674-86157946	2.22650919342414
RP11-219B4.6	8:86158523-86162077	0
RP11-219B4.7	8:86084311-86089297	6.49416068568826
RP11-219C20.1	4:165980299-165981706	0
RP11-219C20.3	4:165991759-165992156	1.29219593480229
RP11-219C24.10	1:13429633-13430113	0
RP11-219C24.6	1:13411550-13414482	0
RP11-219C24.8	1:13379148-13381237	0
RP11-219D15.3	3:139067865-139068213	2.92988194618374
RP11-219E7.1	14:21252046-21252452	0
RP11-219E7.2	14:21342463-21343927	0
RP11-219E7.3	14:21338436-21341751	0
RP11-219E7.4	14:21366143-21404414	0
RP11-219F10.1	10:85671409-85672678	0
RP11-219G10.1	4:189270529-189271178	0
RP11-219G17.4	17:76257429-76274573	0.881204116158187
RP11-219G17.6	17:76207698-76207989	0
RP11-219I21.1	3:42511131-42511371	0
RP11-219J21.1	8:25543313-25545040	0
RP11-219J21.2	8:25634194-25634972	0
RP11-219O3.2	11:36446996-36447672	0
RP11-21A7A.2	11:63803441-63871125	0.241260905750096
RP11-21A7A.3	11:63885743-63886682	1.48903367808089
RP11-21A7A.4	11:63849161-63854647	0
RP11-21B21.4	16:88579367-88597461	0
RP11-21B23.1	16:50402490-50405391	0
RP11-21B23.2	16:50424826-50429044	0
RP11-21B23.3	16:50441611-50442424	0
RP11-21C17.1	8:70087813-70090424	0
RP11-21C4.1	8:65486862-65494445	0
RP11-21C4.4	8:65466792-65467032	0
RP11-21C4.5	8:65483469-65483889	0
RP1-121G13.2	6:100874993-100885360	0
RP1-121G13.3	6:100978151-100978928	0.736294938251376
RP11-21G15.1	18:10724616-10728537	0
RP11-21G20.1	4:155645737-155646032	0
RP11-21G20.3	4:155675907-155703025	0
RP11-21G20.4	4:155691719-155692068	0
RP11-21I10.2	4:119990478-119991452	3.71872478164732
RP11-21I4.2	5:178267097-178268135	0
RP11-21J18.1	18:9102733-9254344	2.49276333954185
RP11-21J7.1	1:193648023-193696165	0
RP11-21L1.1	16:63969681-63970810	1.10070205293596
RP11-21L19.1	11:14284391-14295237	1.19167516473681
RP11-21L19.1	HG256_PATCH:14284392-14295238	0
RP11-21L23.2	11:76511407-76515599	0.582164460793138
RP11-21L23.3	11:76493624-76494106	3.67170591372997
RP11-21L23.4	11:76470959-76479267	0
RP11-21M24.2	16:22386179-22389501	5.18380535766482
RP11-21M24.3	16:22376441-22380368	0
RP11-21M7.2	1:178163476-178163844	0
RP11-220C2.1	17:30954756-31013502	1.76824971567839
RP11-220D10.1	9:111389112-111389430	0
RP11-220H4.2	7:57008047-57012060	0
RP11-220H4.2	HG736_PATCH:57008033-57012046	0
RP11-220I1.1	9:37079892-37090398	8.46631158841774
RP11-220I1.2	9:37112544-37115487	4.92134049767628
RP11-220I1.4	9:37205108-37205365	0
RP11-220I1.5	9:37078809-37079773	0
RP11-221E20.4	3:128567515-128568242	0
RP11-221E20.5	3:128562406-128563247	0
RP11-221H10.1	8:4930166-4930391	0
RP11-221J22.1	3:101659702-101716770	6.89126604702324
RP11-221J22.2	3:101679201-101716770	0
RP11-221N13.2	12:65953370-65954669	0
RP11-221N13.3	12:65996648-66006777	4.71348125720397
RP11-221N13.4	12:66038113-66057079	0
RP11-222A11.1	10:67330095-67526299	9.8899338231422
RP11-222A5.1	1:175846478-175849604	0
RP11-222G7.2	10:76581367-76581888	0
RP11-222K16.1	3:27679805-27680267	3.56762029929087
RP11-222K16.2	3:27754400-27755496	2.32936679851264
RP11-222N13.1	11:15932502-15948989	0
RP11-222O23.1	7:115143420-115144135	0
RP11-223A3.1	1:42801056-42804047	1.25531647354364
RP11-223C24.1	4:143487171-143582103	0
RP11-223C24.2	4:143435598-143440136	0
RP11-223I10.1	2:231916754-231917352	0
RP11-223J15.2	1:23996783-24006749	0
RP11-223J6.1	2:87528780-87529374	0
RP11-223P11.2	10:128811764-128824739	0
RP11-223P11.3	10:128798540-128824771	0
RP11-224O19.2	1:218517537-218519020	0
RP11-224O19.4	1:218474603-218475314	0
RP11-224O19.5	1:218511882-218512098	0
RP11-224P11.1	10:30179960-30180396	0
RP11-225B17.1	7:32827945-32828054	0
RP11-225B17.2	7:32798493-32798965	9.40514881629497
RP11-225H22.4	10:105212602-105222452	5.56806371780112
RP11-225H22.5	10:105239359-105277150	0
RP11-225H22.7	10:105209952-105210609	7.60719450190663
RP11-225N10.1	3:182501023-182511182	0
RP11-225N10.3	3:182561308-182562407	4.62699412135407
RP11-226F19.1	14:69489866-69490025	0
RP11-226L15.1	1:159990089-159990517	0
RP11-226L15.5	1:159994742-159996584	8.87169847497717
RP11-226P1.1	14:82243359-82243957	0
RP11-226P1.2	14:82194123-82209482	0
RP11-226P1.3	14:82127771-82129218	1.72412260901183
RP11-227B21.2	12:117890816-117894791	6.79714909521863
RP11-227D13.1	15:48938147-48944213	4.89753894973546
RP11-227D13.2	15:49017534-49018024	4.41764120711014
RP11-227D13.4	15:49021276-49022041	6.64129157783464
RP11-227D2.3	20:21378455-21381029	0
RP11-227F19.1	4:41750309-41826136	0
RP11-227F19.2	4:41752361-41759358	0
RP11-227F19.5	4:41690874-41694814	0
RP11-227F8.2	1:162008805-162009357	0
RP11-227G15.2	17:30655459-30656414	1.57908851280808
RP11-227G15.3	17:30651449-30687719	1.37637667357922
RP11-227G15.6	17:30761957-30762047	0
RP11-227G15.8	17:30738235-30739439	0
RP11-227G15.9	17:30757985-30759860	9.50367882149294
RP11-227H15.4	10:70975088-70992246	4.91284457501024
RP11-227H15.5	10:71025097-71027904	0
RP11-227H15.7	10:71060187-71060573	0
RP11-227H4.1	3:98338908-98339462	0
RP11-227H4.5	3:98241413-98244178	0
RP11-227J5.3	3:160170385-160171191	2.46712669963017
RP11-227P3.1	11:50060062-50062069	0
RP11-227P3.1	HG281_PATCH:50124154-50124436	0
RP11-228B15.4	9:130578344-130584799	8.26871053082868
RP11-228G3.1	12:84842403-84843657	0
RP11-228O6.2	6:55545439-55545819	0
RP11-229A12.2	3:57516071-57516694	0
RP11-229C3.2	5:74343543-74348668	2.66140297055244
RP11-229C3.4	5:74302537-74302837	0
RP11-229M1.2	9:88989880-88990621	0
RP11-229P13.15	9:139947225-139947826	0
RP11-229P13.19	9:139869545-139871433	0
RP11-229P13.20	9:139931491-139932407	3.06058223824948
RP11-229P13.22	9:139952114-139956913	0
RP11-229P13.23	9:139957986-139959033	4.43402877775952
RP11-229P13.25	9:139831620-139832440	0.771309479605407
RP11-229P13.2	9:139830291-139831613	0
RP11-22A3.1	4:12949197-12950294	0
RP11-22A3.2	4:12860724-12866585	3.56339350575581
RP11-22B10.3	HG1433_PATCH:51599967-51601066	0
RP11-22B10.3	X:51600063-51601162	0
RP11-22B23.1	12:9429830-9466684	7.8341187722981
RP11-22B23.2	12:9466997-9468769	0
RP11-22C11.1	8:95700455-95700838	5.12493640650064
RP11-22C11.2	8:95649512-95651695	3.87435267912224
RP11-22C8.1	8:49826418-49826939	0
RP11-22D3.1	16:49193418-49195934	0
RP11-22D3.2	16:49204462-49205697	0
RP11-22H5.2	16:82806923-82863243	3.35017461562529
RP11-22K10.1	14:84271839-84271984	0
RP1-122K4.2	X:13973511-13982023	0
RP1-122K4.3	X:13998184-14006939	5.00129492720589
RP11-22L13.1	1:3223199-3226660	0
RP11-22M7.2	1:216245806-216260259	0
RP11-22N12.2	17:27524088-27524803	0
RP11-22N19.2	7:105925925-105926772	9.2225817614235
RP1-122O8.7	6:90383187-90385502	0
RP1-122P22.2	20:19738351-19790319	4.18304538354278
RP11-22P4.1	11:28373653-28548588	2.29715391993523
RP11-22P4.2	11:28538378-28540888	0
RP11-22P6.2	16:28873486-28874661	2.85001565469429
RP11-22P6.3	16:28890277-28891241	5.70020437706262
RP11-230B22.1	1:63154152-63176365	1.5558329061605
RP11-230C9.1	6:156983183-156983571	0
RP11-230C9.2	6:157097493-157098211	1.26770683564246
RP11-230C9.3	6:157101460-157101589	0
RP11-230C9.4	6:157095350-157095796	0
RP11-230G5.2	12:65860599-66036152	0
RP11-230L22.4	9:126254162-126255435	0
RP11-231C14.3	16:29437120-29465435	8.36278896778822
RP11-231C14.4	16:29495009-29517320	6.40462537761778
RP11-231C14.5	16:29490199-29493912	7.42058773990721
RP11-231C14.6	16:29323670-29342598	5.56987952208146
RP11-231C18.1	4:55199058-55222121	0
RP11-231C18.2	4:55242168-55242919	0
RP11-231D20.2	8:42091192-42128715	5.84629694465548
RP11-231E19.1	2:139357232-139359996	9.37041049357504
RP11-231E4.2	18:72076649-72080444	0
RP11-231E4.3	18:72228615-72229335	0
RP11-231E6.1	3:112115493-112127981	2.9522688081488
RP11-231G15.1	5:108833577-108834809	0
RP11-231G15.2	5:108803053-108803653	0
RP11-231G15.3	5:108806543-108807287	0
RP11-231G3.1	5:60162283-60162762	2.59037378244102
RP11-231I13.2	3:70246044-70361877	0
RP11-231I16.1	12:117415246-117425142	6.53756515821442
RP11-231K24.2	9:96717878-96721422	0
RP11-231L11.1	3:140833965-140843024	0
RP11-231L11.3	3:140691585-140692097	0
RP11-231N3.1	11:13942996-13946410	0
RP11-231N9.1	X:64404897-64407145	0
RP11-231P20.2	1:26536231-26556331	1.31307582603768
RP11-231P20.5	1:26589531-26589889	0
RP11-232A1.2	9:84103222-84103752	0
RP11-232C2.1	14:79210740-79220221	0
RP11-232C2.2	14:79169957-79176277	0
RP11-232C2.3	14:79161663-79164465	0
RP11-232D9.1	HG1490_PATCH:115882497-115882845	0
RP11-232D9.1	X:115882497-115882845	7.11548517458141
RP11-232D9.2	HG1490_PATCH:115803777-115814271	0
RP11-232D9.2	X:115803777-115814271	4.29822845151648
RP11-232D9.3	HG1490_PATCH:115826877-115828156	0
RP11-232D9.3	X:115826877-115828156	0
RP11-232D9.4	HG1490_PATCH:115822837-115824153	0
RP11-232D9.4	X:115822837-115824153	0
RP11-232L2.1	5:72448242-72448765	0
RP11-232L2.2	5:72427834-72446419	0
RP11-232M24.1	3:146639709-146643005	0
RP11-233E12.1	1:107360860-107380789	0
RP11-233E12.2	1:107347095-107348654	0
RP11-233E12.4	1:107345376-107346049	0
RP11-233G1.4	12:14994025-14997642	0
RP11-234A1.1	3:101295332-101295791	4.46986620780081
RP11-234B24.2	12:4809582-4829268	0
RP11-234B24.4	12:4915707-4917807	0
RP11-234B24.5	12:4711156-4712586	0
RP11-234B24.6	12:4766799-4853747	5.44762775767595
RP11-234K19.1	4:80517695-80518327	0
RP11-234K24.3	20:34736647-34743682	9.85454512760043
RP11-234N17.1	1:99473773-99474030	8.4509881422855
RP11-234O6.2	4:162300104-162309569	0
RP11-234P3.2	HG1433_PATCH:51646337-51646850	0
RP11-234P3.2	X:51646433-51646946	0
RP11-234P3.4	HG1433_PATCH:51666551-51666740	0
RP11-234P3.4	X:51666647-51666836	0
RP11-235C23.5	9:108316315-108320310	0
RP11-235D19.2	1:150853711-150854159	5.25514558423311
RP11-235E17.3	17:3481248-3482147	0
RP11-235E17.4	17:3505054-3505566	0
RP11-235E17.5	17:3522549-3523207	0
RP11-235E17.6	17:3558914-3561386	6.06962809339166
RP11-235G24.1	6:161293919-161339681	3.29836227465421
RP11-235G24.2	6:161326801-161334670	0
RP11-235G24.3	6:161347400-161348194	0
RP11-235P11.1	8:15546422-15547071	0
RP11-236B18.2	10:92754376-92766147	0
RP11-236B18.5	10:92757236-92757470	0
RP11-236F9.2	9:67285297-67298632	5.25733301881701
RP11-236J17.3	11:8032824-8038036	0
RP11-236J17.5	11:8081584-8090920	0
RP11-236J17.6	11:8056992-8061265	0
RP11-236L14.1	15:96592503-96607655	0
RP11-236P13.1	4:120720243-120725670	0
RP11-236P24.1	HG1433_PATCH:52856017-52856274	0
RP11-236P24.1	X:53142199-53142456	0
RP11-236P24.3	HG1433_PATCH:52836709-52837858	0
RP11-236P24.3	X:53122891-53124040	0
RP11-237D3.1	4:188437306-188438362	0
RP11-237M21.1	9:65696701-65725786	0
RP11-237P21.1	3:135644732-135645009	0
RP11-238F2.1	17:68774744-68775371	0
RP11-238I10.1	8:111621469-111644623	0
RP11-238K6.1	8:138821686-139095813	0
RP11-238K6.2	8:138864569-138941287	0
RP11-239A17.1	12:16939695-16940779	0
RP11-239E10.2	1:223317390-223318296	0
RP11-239E10.3	1:223354485-223361496	0
RP11-239H6.2	6:20212317-20317970	0
RP11-239L20.3	6:26864730-26866556	0
RP11-239L20.6	6:26968986-26969427	9.54051391920075
RP11-23A22.1	15:86501947-86502202	0
RP11-23B15.1	9:100568216-100572290	0
RP11-23B5.1	18:46004931-46005599	0
RP11-23B7.3	11:13777573-13779107	0
RP11-23B7.4	11:13779657-13779892	0
RP11-23D24.2	3:153102722-153697975	3.24988787062466
RP11-23D5.1	9:11275313-11276314	0
RP11-23E10.2	16:33350763-33356875	2.42935273097828
RP11-23E10.3	16:33336282-33337443	0
RP11-23E10.4	16:33365115-33373402	3.96971331909299
RP11-23E10.5	16:33298409-33298560	0
RP11-23E19.1	16:71114768-71127570	0
RP11-23E19.2	16:71147254-71147903	0
RP11-23F23.2	11:4208369-4223885	5.36129344953224
RP11-23F23.3	11:4231583-4233321	6.23204654548317
RP11-23I7.1	1:204632999-204633741	0
RP11-23J18.1	12:47529280-47532153	8.69098899653181
RP11-23J9.3	9:100148521-100158394	0
RP11-23J9.4	9:100013110-100139380	5.58290264103562
RP11-23J9.5	9:100000730-100059596	6.06846480863169
RP11-23J9.6	9:100000926-100008466	0
RP11-23J9.7	9:100038847-100058041	4.72355613484979
RP11-23N2.4	15:52870038-52890906	0
RP11-23O13.1	20:20701829-20702522	0
RP11-23P13.4	15:42117296-42120134	6.34812178555876
RP11-23P13.6	15:42184990-42190773	1.71060637803748
RP11-23P13.7	15:42188136-42189031	4.70073378179222
RP11-240A16.1	4:32352659-32354842	8.25440583983436
RP11-240D10.4	1:55087149-55094111	0
RP11-240E2.2	9:110802493-110802873	0
RP11-240G22.1	12:117346116-117346432	0
RP11-240L7.4	9:99008743-99012675	0
RP11-240M16.1	6:138266502-138293659	0
RP11-241F15.10	4:49581849-49582206	8.77380961785093
RP11-241F15.1	4:49488942-49491571	2.85580122377723
RP11-241F15.3	4:49509780-49510823	0
RP11-241F15.5	4:49525664-49525874	0
RP11-241F15.6	4:49550934-49551452	0
RP11-241F15.7	4:49552048-49559417	6.42338879639283
RP11-241F15.9	4:49563301-49563487	0
RP11-241G9.3	5:68773298-68798293	0
RP11-241G9.3	HSCHR5_1_CTG1:68773019-68798008	0
RP11-241I20.1	10:32272812-32273482	0
RP11-241I20.4	10:32398788-32400594	0
RP11-241I20.5	10:32400571-32400717	0
RP11-241J12.1	5:80151325-80151662	0
RP11-241J12.3	5:80042157-80042638	0
RP11-241K18.2	3:39379619-39380370	0
RP11-241N4.2	14:96485820-96486102	0
RP11-242C19.2	X:30716323-30740049	0
RP11-242C24.2	12:39860243-39861147	0
RP11-242C24.3	12:39933382-39933653	0
RP11-242D8.1	17:41316199-41322420	8.07562297442928
RP11-242D8.2	17:41320186-41320266	0
RP11-242D8.3	17:41321896-41322094	0
RP11-242F11.2	6:148338557-148342110	0
RP11-242F24.1	1:6784696-6790072	0
RP11-242F4.2	8:17082472-17082978	4.2070145602338
RP11-242G20.1	10:71444654-71452208	0
RP11-242J7.1	4:185505246-185546184	0
RP11-242O24.3	1:29471005-29473506	0
RP11-242O24.5	1:29479000-29479503	0
RP11-242P2.1	14:80128008-80257606	0
RP11-242P2.2	14:80077760-80099654	0
