gene_short_name	locus	expression
MLLT4-AS1	6:168224555-168227389	0
MLLT6	17:36861794-36886056	0
MLN	6:33762449-33771788	6.96892
MLNR	13:49794473-49796513	0
MLPH	2:238394070-238463961	3.25796
MLST8	16:2254248-2259417	0
MLTK	2:173940162-174132738	2.70017
MLX	17:40719085-40725257	2.89226
MLXIP	12:122516627-122631894	8.62403
MLXIPL	7:73007523-73038873	0
MLXIPL	HG1257_PATCH:73058150-73089500	7.99031
MLYCD	16:83932730-83949787	5.23711
MMAA	4:146539414-146581187	9.69834
MMAB	12:109991541-110011679	6.35469
MMACHC	1:45965724-45976739	0
MMADHC	2:150426147-150444330	5.23433
MMD	17:53469973-53499353	0
MMD2	7:4945619-4998844	1.0113
MME	3:154741912-154901497	6.50663
MME-AS1	3:154876529-154901074	4.39619
MMEL1	1:2522077-2564481	7.84343
MMGT1	HG1443_HG1444_PATCH:135096098-135108092	0
MMGT1	X:135044228-135056222	0
MMP10	11:102641233-102651359	5.61562
MMP1	11:102660650-102668891	3.50084
MMP11	22:24110412-24126503	0
MMP12	11:102733466-102745764	3.87557
MMP12	HG305_PATCH:102733466-102745765	8.64767
MMP13	11:102813723-102826463	0.47299
MMP13	HG305_PATCH:102813724-102826464	4.03382
MMP14	14:23305765-23318236	5.01857
MMP15	16:58059469-58080805	7.2922
MMP16	8:89044236-89340254	4.34725
MMP17	12:132312937-132336328	0.40581
MMP19	12:56229216-56236750	0
MMP20	11:102447565-102496063	7.69598
MMP21	10:127455021-127464390	0.20802
MMP2	16:55423611-55540603	0.55701
MMP23A	1:1631368-1633249	0.45522
MMP23B	1:1567473-1570639	0
MMP24	20:33814456-33864801	0
MMP24-AS1	20:33804264-33865934	6.37114
MMP25	16:3096681-3110727	0
MMP26	11:4726156-5013659	0
MMP27	11:102562217-102576537	0
MMP28	17:34083267-34122711	0
MMP28	HG385_PATCH:34092875-34122655	5.14302
MMP3	11:102706531-102714534	5.74305
MMP3	HG305_PATCH:102706531-102714534	9.78966
MMP7	11:102391238-102401484	0
MMP8	11:102582525-102597781	5.87475
MMP9	20:44637546-44645200	6.18063
MMRN1	4:90800682-90875780	0.75253
MMRN2	10:88695296-88729238	7.32751
MMS19	10:99218080-99258551	0.01543
MMS22L	6:97590036-97731093	3.46429
MN1	22:28144264-28197486	0
MNAT1	14:61201459-61436671	8.69878
MND1	4:154265800-154336270	0
MNDA	1:158801106-158819296	0
MNS1	15:56713741-56757335	2.29039
MNT	17:2287353-2304412	9.12454
MNX1	7:156786744-156803345	5.40066
MNX1-AS1	7:156803498-156809120	7.93481
MNX1-AS2	7:156799000-156799826	0
MOAP1	14:93648540-93651273	0
MOB1A	2:74379654-74406025	2.12828
MOB1AP1	13:86543133-86543668	4.63467
MOB1AP2	HG1424_PATCH:37151229-37152289	0
MOB1AP2	X:37150419-37151479	0
MOB1B	4:71768042-71888166	0
MOB2	11:1490686-1522477	6.10293
MOB3A	19:2071036-2096672	7.5732
MOB3B	9:27325206-27529779	6.75672
MOB3C	1:47073386-47082563	5.84827
MOB4	2:198380294-198418423	8.34235
MOBP	3:39508688-39570970	0
MOCOS	18:33767481-33852120	2.17344
MOCS1	6:39867353-39902290	4.07477
MOCS1P1	16:48530900-48532512	6.40914
MOCS2	5:52391508-52405893	3.6241
MOCS3	20:49575362-49577820	0.59042
MOG	6:29624757-29640149	0
MOGAT1	2:223536504-223574649	0
MOGAT2	11:75428863-75444003	7.9287
MOGAT3	7:100838287-100844302	0
MOG	HSCHR6_MHC_APD:29624886-29640277	4.35914
MOG	HSCHR6_MHC_COX:29621354-29636747	0.06414
MOG	HSCHR6_MHC_DBB:29624713-29640106	9.59279
MOG	HSCHR6_MHC_MANN:29624320-29639709	3.15161
MOG	HSCHR6_MHC_MCF:29624567-29639934	0
MOG	HSCHR6_MHC_QBL:29624679-29640072	6.37986
MOG	HSCHR6_MHC_SSTO:29624455-29639844	2.5046
MOGS	2:74688183-74692537	1.61343
MOK	14:102690836-102771537	4.64288
MON1A	3:49946301-49967606	7.71573
MON1B	16:77224731-77236302	8.37252
MON2	12:62860596-62991363	2.01486
MORC1	3:108677085-108836989	8.8647
MORC1-AS1	3:108820302-108829189	0
MORC2	22:31321116-31364284	2.36694
MORC2-AS1	22:31318294-31328436	8.3273
MORC3	21:37692486-37758446	2.14619
MORC4	X:106057100-106243474	8.79939
MORF4	4:174537086-174538057	8.63614
MORF4L1	15:79102828-79190475	4.29641
MORF4L1P1	1:220426911-220427878	5.38283
MORF4L1P4	13:41773967-41774943	0.3343
MORF4L1P5	X:64547867-64551113	7.64778
MORF4L1P6	X:72694398-72694666	3.9615
MORF4L1P7	1:176336834-176337537	0
MORF4L2-AS1	X:102942211-102946700	2.36443
MORF4L2P1	4:54953092-54953950	0.76529
MORF4L2	X:102930423-102943086	0.86449
MORN1	1:2252691-2323146	0.80724
MORN2	2:39103102-39156213	5.20811
MORN3	12:122089023-122110537	2.81289
MORN3	HG1595_PATCH:122088921-122110435	8.89304
MORN4	10:99374309-99393344	4.53737
MORN5	9:124922189-124962367	7.32629
MOS	8:57025500-57026541	0.44733
MOSPD1	X:134021655-134049297	0
MOSPD2	X:14891562-14940449	0
MOSPD3	7:100209724-100213007	2.7989
MOV10	1:113215762-113243368	0
MOV10L1	22:50528307-50600119	1.37715
MOXD1	6:132617193-132722684	0
MOXD2P	7:141940558-141946886	8.74836
MOXD2P	HG7_PATCH:141940558-141946886	7.59036
MPC1	6:166778406-166796486	0
MPC1L	X:40482835-40483112	4.43826
MPC2	1:167885966-167906278	0
MPDU1	17:7486846-7496107	0
MPDZ	9:13105702-13279589	9.49421
MPEG1	11:58975982-58980424	0
MPG	16:127005-135852	0
MPHOSPH10	2:71357443-71377231	5.87133
MPHOSPH6	16:82181402-82203831	0
MPHOSPH8	13:20207787-20247599	6.08857
MPHOSPH9	12:123636866-123728561	2.192
MPI	15:75182345-75191798	8.91905
MPL	1:43803477-43818443	7.83033
MPLKIP	7:40165621-40174258	9.08868
MPND	19:4343523-4360083	3.19345
MPO	17:56347216-56358296	7.96285
MPP1	HG1497_PATCH:153947151-153989475	0
MPP1	X:154006958-154049282	6.70647
MPP2	17:41952724-41987068	3.41739
MPP3	17:41878166-41910538	6.46631
MPP4	2:202509592-202563417	0
MPP5	14:67707825-67802536	3.90415
MPP6	7:24612886-24733812	7.62264
MPP7	10:28339921-28623415	6.99916
MPPE1	18:11882620-11909222	0
MPPE1P1	14:89576491-89577567	0
MPPED1	22:43807201-43903728	4.02259
MPPED2	11:30406039-30608419	6.34163
MPRIP	17:16945858-17120993	2.08214
MPRIP	17:17044808-17045626	0.08626
MPRIP-AS1	17:16979351-16981066	0.58474
MPRIPP1	3:44621429-44622518	4.51431
MPST	22:37415675-37425863	7.1559
MPTX1	1:159246292-159247282	0
MPV17	2:27532359-27548547	8.04919
MPV17L	16:15489610-15507125	0
MPV17L2	19:18303991-18307758	4.91518
MPZ	1:161274524-161279762	9.19418
MPZL1	1:167690428-167761156	0
MPZL2	11:118124117-118135251	5.00242
MPZL3	11:118097408-118123065	0
MR1	1:181003066-181031074	2.18423
MRAP	21:33664123-33687095	0
MRAP2	6:84743474-84800600	9.734
MRAS	3:138066538-138124375	0
MRC1	10:18098351-18200091	0
MRC1	HG544_PATCH:17851342-17953161	0.88517
MRC1L1	10:17851361-17953178	4.42525
MRC2	17:60704761-60770958	0
MRE11A	11:94152894-94227074	2.85353
MREG	2:216809212-216898819	6.61568
MRFAP1	4:6641817-6644472	2.52327
MRFAP1L1	4:6709427-6711607	7.67547
MRGBP	20:61427804-61431945	1.2881
MRGPRD	11:68747489-68748455	6.0308
MRGPRE	11:3248927-3253616	8.07712
MRGPRF	11:68771862-68780877	4.42795
MRGPRG	11:3239173-3240043	5.96534
MRGPRG-AS1	11:3239561-3244361	0
MRGPRX1	11:18955359-18961054	9.95356
MRGPRX2	11:19076001-19082228	9.68096
MRGPRX3	11:18142501-18160027	0
MRGPRX4	11:18194383-18195827	6.22135
MRI1	19:13875345-13885096	0.8493
MRM1	17:34958000-34965407	3.05813
MRM1	HG75_PATCH:34929529-34936936	0.59264
MRO	18:48324573-48351772	0
MROH1	8:145202918-145316843	3.39989
MROH1	HG243_PATCH:145202918-145316830	0
MROH2A	2:234684369-234742069	0.78036
MROH2B	5:40998118-41071444	0
MROH3P	1:200890121-200935658	0.75507
MROH4P	8:143648620-143653366	8.5396
MROH5	8:142443928-142517330	3.09535
MROH6	8:144648356-144655141	6.89376
MROH7	1:55107462-55175939	5.12102
MROH7-TTC4	1:55107458-55207981	0
MROH8	20:35729628-35807991	0.51069
MROH9	1:170904611-171033906	6.62984
MRP63	13:21750783-21753223	0
MRP63P6	5:162466296-162466605	0
MRP63P7	8:99918487-99918745	9.31478
MRPL10	17:45900637-45908900	9.81383
MRPL11	11:66202545-66234209	0.57231
MRPL12	17:79670386-79674556	3.28262
MRPL13	8:121392999-121457642	0.37386
MRPL14	6:44081193-44095194	0
MRPL1	4:78783673-78873944	7.43778
MRPL15	8:55047769-55060461	0
MRPL15P1	15:90295526-90296724	0
MRPL16	11:59573607-59578345	2.63313
MRPL17	11:6702012-6704632	4.28195
MRPL18	6:160210843-160219468	5.74714
MRPL19	2:75873908-75917977	5.71289
MRPL20	1:1337287-1342693	0
MRPL20P1	21:38366942-38367375	7.014
MRPL21	11:68658743-68671303	0
MRPL22	5:154320629-154348971	7.68406
MRPL22P1	4:57186884-57187500	2.74399
MRPL23	11:1968507-2005752	4.34461
MRPL23-AS1	11:2004466-2011150	0
MRPL24	1:156707094-156711382	0.38146
MRPL2	6:43021766-43027544	9.35514
MRPL27	17:48445217-48450575	9.52426
MRPL28	16:417383-420527	0
MRPL2P1	12:90146689-90147608	0
MRPL30	2:99771460-99811761	0
MRPL30	2:99797541-99814089	8.97853
MRPL32	7:42971798-42988557	5.99263
MRPL32P1	HG1436_HG1432_PATCH:48442491-48442738	7.52254
MRPL32P1	X:48441480-48441727	9.60606
MRPL3	3:131181055-131221827	7.93476
MRPL33	2:27994583-28210954	5.59509
MRPL34	19:17403417-17417652	5.18662
MRPL35	2:86426477-86440917	1.45362
MRPL35P1	6:13949325-13949897	3.69017
MRPL35P2	10:65394076-65394587	3.64413
MRPL35P3	10:76287341-76287705	8.89917
MRPL35P4	X:12862983-12863549	0
MRPL36	5:1798499-1801480	0.25078
MRPL37	1:54649713-54691137	0
MRPL37P1	18:56357587-56359385	0
MRPL38	17:73894723-73901494	2.5187
MRPL39	21:26957967-26979829	0
MRPL3P1	13:19878732-19879765	0
MRPL40	22:19419424-19423598	0
MRPL40P1	12:67745215-67745819	0
MRPL4	19:10362576-10370721	7.14277
MRPL41	9:140445650-140447007	2.83726
MRPL42	12:93861263-93897545	3.91081
MRPL42P2	6:16171836-16172262	7.26099
MRPL42P3	6:144457586-144457912	4.67596
MRPL42P4	7:47065725-47066168	0
MRPL42P6	3:151193591-151193962	0
MRPL43	10:102729214-102747272	0
MRPL44	2:224822120-224832431	8.28852
MRPL45	17:36452988-36479101	0
MRPL45	HG745_PATCH:36452988-36479101	4.25162
MRPL45P1	2:88664213-88665127	9.23049
MRPL45P2	17:45527933-45569858	0
MRPL46	15:89002706-89010650	4.21618
MRPL47	3:179306072-179322442	0
MRPL48	11:73498360-73576178	0.89176
MRPL48P1	6:10460138-10460774	3.61745
MRPL49	11:64889654-64894843	0
MRPL49P1	5:63970679-63971214	0
MRPL49P2	8:16232126-16232591	0
MRPL50	9:104149914-104160896	0.35522
MRPL50P1	2:35949824-35950208	8.0586
MRPL50P2	2:204180112-204180594	0
MRPL50P4	10:61311161-61311636	0
MRPL51	12:6601149-6603007	2.56026
MRPL51P2	21:44535443-44535819	8.66337
MRPL52	14:23299087-23304246	0
MRPL53	2:74699084-74700449	0
MRPL53P1	1:113168527-113168846	0.65968
MRPL54	19:3762661-3768573	0
MRPL55	1:228294379-228297013	9.24849
MRPL9	1:151732118-151736040	9.89743
MRPL9P1	8:77515474-77516087	0.95984
MRPS10	6:42174538-42185603	8.13108
MRPS10P1	1:169959207-169959337	3.31338
MRPS10P2	3:4456263-4456644	5.08766
MRPS11	15:89010683-89022222	1.56098
MRPS11P1	20:20834763-20835285	2.92948
MRPS12	19:39421187-39423802	5.80145
MRPS14	1:174979924-174992561	4.56545
MRPS15	1:36921318-36930038	0
MRPS15P1	15:73775536-73776284	0
MRPS16	10:75006509-75012451	0
MRPS16P1	8:92929734-92930146	2.26432
MRPS16P2	20:57688278-57688686	4.79437
MRPS16P3	22:36099849-36100223	1.93691
MRPS17	7:55954969-56022932	4.39023
MRPS17	7:56019511-56024192	0
MRPS17P1	1:45454376-45457506	0
MRPS17P3	3:78574250-78574635	1.44823
MRPS17P9	X:118513674-118514067	2.06164
MRPS18A	6:43639039-43655528	0
MRPS18AP1	3:48297839-48298428	1.37765
MRPS18B	6:30585485-30594172	1.08955
MRPS18B	HSCHR6_MHC_COX:30575334-30584021	9.40864
MRPS18B	HSCHR6_MHC_DBB:30575726-30584413	3.65052
MRPS18B	HSCHR6_MHC_MANN:30630160-30638847	0
MRPS18B	HSCHR6_MHC_MCF:30663944-30672631	0
MRPS18B	HSCHR6_MHC_QBL:30574995-30583682	0
MRPS18B	HSCHR6_MHC_SSTO:30576906-30585593	2.47192
MRPS18BP1	1:216374976-216375168	8.66057
MRPS18BP2	2:140426115-140426874	4.25227
MRPS18C	4:84377084-84390888	3.99612
MRPS18CP4	12:14390024-14390255	8.50839
MRPS18CP6	22:44879374-44879597	0
MRPS21	1:150266288-150281414	0.02078
MRPS21P1	1:65558074-65558297	0
MRPS21P2	1:157830986-157831250	0
MRPS21P3	1:197332946-197333208	4.83199
MRPS21P6	10:126855245-126855506	1.21592
MRPS21P7	16:49741916-49742154	2.14879
MRPS21P8	16:49798364-49798599	5.56455
MRPS21P9	17:48527539-48528086	0.83443
MRPS22	3:138724647-139076065	1.08925
MRPS23	17:55916841-55927417	6.84121
MRPS24	7:43906156-43909492	0.83617
MRPS25	3:15083966-15106842	0.33449
MRPS26	20:3026590-3028900	0.37631
MRPS27	5:71515235-71616473	6.54918
MRPS28	8:80830951-80942524	7.58337
MRPS2	9:138391829-138396519	0
MRPS30	5:44809026-44820530	3.5777
MRPS31	13:41303431-41345309	8.44894
MRPS31P2	13:20126710-20144428	4.87899
MRPS31P4	13:53191692-53211581	6.68267
MRPS31P5	13:52741843-52768600	1.44972
MRPS33	7:140705853-140715028	5.30021
MRPS33P2	4:38008404-38008726	9.53141
MRPS33P3	4:116064137-116064459	0
MRPS33P4	20:51127790-51128107	1.68771
MRPS34	16:1821890-1823156	7.43537
MRPS35	12:27863705-27909228	9.13466
MRPS35P2	5:97738245-97738436	1.6777
MRPS35P3	10:59742044-59742753	5.46458
MRPS36	5:68513586-68525956	0
MRPS36	HSCHR5_1_CTG1:68513586-68525954	0
MRPS36P1	3:6814723-6815030	1.10266
MRPS36P2	4:187821693-187821992	1.51145
MRPS36P3	8:123103718-123103848	7.55517
MRPS36P4	11:112079323-112079621	0
MRPS36P5	12:43447891-43448189	8.02557
MRPS5	2:95752951-95815179	0
MRPS5P3	5:126478773-126478939	2.84489
MRPS5P4	18:58187073-58187398	5.14259
MRPS6	21:35445523-35515334	9.97681
MRPS6P2	1:51312139-51312509	3.38072
MRPS6P4	12:89713140-89713426	0.57153
MRPS7	17:73257754-73262454	7.77908
MRPS9	2:105654440-105716418	0
MRRF	9:125026881-125085743	1.90695
MRRFP1	X:122249959-122251634	7.05452
MRS2	6:24403152-24425810	7.2688
MRS2P2	12:72243007-72244208	6.71855
MRTO4	1:19578032-19586622	2.11667
MRVI1	11:10594637-10715535	3.89322
MRVI1-AS1	11:10562818-10621479	1.63576
MS4A10	11:60552820-60568778	0
MS4A1	11:60223224-60238233	0
MS4A12	11:60260250-60274903	8.06831
MS4A13	11:60282885-60310194	3.39916
MS4A14	11:60146002-60185161	3.27209
MS4A15	11:60524425-60544205	7.8949
MS4A18	11:60496788-60511685	6.79367
MS4A2	11:59855733-59863444	4.04785
MS4A3	11:59824059-59838601	0
MS4A4A	11:60048013-60076445	6.49365
MS4A4E	11:59968725-60010561	0
MS4A5	11:60197061-60222687	9.34835
MS4A6A	11:59939080-59952139	6.52104
MS4A6E	11:60102303-60164069	0
MS4A7	11:60145954-60163424	8.08037
MS4A8	11:60467046-60483284	1.61065
MSANTD1	4:3246095-3273465	0
MSANTD2	11:124636393-124670569	6.3218
MSANTD2P1	21:24473544-24475396	0
MSANTD3	9:103189437-103213511	0
MSANTD3-TMEFF1	9:103204552-103339918	1.40721
MSANTD4	11:105866349-105893130	0
MSC	8:72753783-72756703	3.71237
MSGN1	2:17997762-17998368	0
MSH2	2:47630107-47789450	0
MSH3	5:79950466-80172279	0
MSH4	1:76262566-76378923	3.9558
MSH5	6:31707724-31732622	6.70927
MSH5	HSCHR6_MHC_APD:31735722-31742275	0
MSH5	HSCHR6_MHC_COX:31695172-31717835	0
MSH5	HSCHR6_MHC_DBB:31689901-31714807	7.40117
MSH5	HSCHR6_MHC_MANN:31747260-31754696	0
MSH5	HSCHR6_MHC_MCF:31784011-31808922	6.87207
MSH5	HSCHR6_MHC_QBL:31698008-31719779	0
MSH5	HSCHR6_MHC_SSTO:31697727-31699023	0
MSH5	HSCHR6_MHC_SSTO:31714323-31720408	0.90687
MSH5-SAPCD1	6:31707796-31732628	7.74599
MSH5-SAPCD1	HSCHR6_MHC_APD:31737295-31743982	1.71484
MSH5-SAPCD1	HSCHR6_MHC_COX:31695129-31720011	6.99015
MSH5-SAPCD1	HSCHR6_MHC_DBB:31689973-31714813	3.34414
MSH5-SAPCD1	HSCHR6_MHC_MCF:31784083-31808928	0
MSH5-SAPCD1	HSCHR6_MHC_SSTO:31715896-31722583	0
MSH6	2:47922668-48037240	0
MSI1	12:120779132-120806983	0
MSI2	17:55333211-55762046	0
MSL1	17:38278550-38293042	0.89904
MSL2	3:135867763-135916083	0
MSL3P1	2:234774082-234777090	7.19661
MSL3	X:11776277-11793870	3.53479
MSLN	16:810761-818865	1.13724
MSLNL	16:819427-833370	4.68012
MSMB	10:51549497-51562517	0
MSMB	HG1211_PATCH:46528752-46541772	7.02774
MSMO1	4:166248774-166264312	0
MSMP	9:35752986-35756610	0.04508
MSNP1	5:25909611-25911343	5.47768
MSN	X:64808256-64961791	1.01028
MSR1	8:15965386-16424999	8.31142
MSRA	8:10183977-10269075	0
MSRA	8:9911777-10286401	7.09275
MSRB1	16:1988210-1993327	0
MSRB1P1	19:39745555-39745909	7.7634
MSRB2	10:23384434-23410942	9.84735
MSRB3	12:65672422-65882024	9.44539
MSS51	10:75183338-75193319	8.75237
MST1	3:49721379-49726934	6.81692
MST1L	1:17081404-17096732	5.97414
MST1P2	1:16972068-16976914	6.75904
MST1R	3:49924434-49941299	9.72295
MST4	X:131157292-131209971	0
MSTN	2:190920422-190927455	9.58753
MSTO1	1:155579978-155718153	2.37642
MSTO2P	1:155581010-155720105	3.65122
MSX1	4:4861392-4865663	0.9808
MSX2	5:174151535-174157896	8.18625
MSX2P1	17:56234388-56235161	8.09346
MT1A	16:56672577-56673999	2.78436
MT1B	16:56685810-56687116	0
MT1CP	16:56682159-56683426	5.26295
MT1DP	16:56677616-56678698	0.87756
MT1E	16:56659386-56661024	0.10723
MT1F	16:56691605-56694610	7.27664
MT1G	16:56700642-56701977	8.54941
MT1H	16:56703725-56705041	9.77886
MT1HL1	1:237167402-237167718	9.00797
MT1JP	16:56669650-56670998	0
MT1L	16:56651387-56652730	3.9337
MT1M	16:56666144-56667898	0
MT1P1	9:98175548-98175731	6.19184
MT1P3	20:33805811-33805988	3.24096
MT1X	16:56716335-56718108	9.09058
MT1XP1	1:16567707-16567893	0
MT2A	16:56642110-56643409	1.49596
MT2P1	4:69242040-69242226	1.75826
MT3	16:56622985-56625000	8.58493
MT4	16:56598960-56602869	7.49817
MTA1	14:105886158-105937066	9.64706
MTA1	HG1592_PATCH:105886158-105937066	0
MTA2	11:62360685-62369312	1.40278
MTA3	2:42721708-42984087	0
MTAP	9:21802541-21931646	0.64023
MTAPP1	3:158327398-158328646	0
MTAPP2	3:189686818-189687650	3.2871
MT-ATP6	MT:8526-9207	2.29754
MTATP6P1	1:569075-569756	0.60881
MTATP6P2	5:99387623-99388301	2.37314
MTATP6P3	17:22029259-22029935	1.02183
MTATP6P4	2:132138488-132139163	0
MTATP6P7	2:131034079-131034760	0
MTATP6P9	4:156379112-156379792	5.03401
MT-ATP8	MT:8365-8572	1.90689
MTATP8P1	1:568914-569121	4.66348
MTATP8P2	2:88124460-88124662	7.57269
MTBP	8:121457639-121554373	0
MTCH1	6:36935916-36954074	4.03463
MTCH2	11:47638866-47664175	6.43097
MT-CO1	MT:5903-7445	9.64391
MTCO1P3	21:46796105-46796297	2.66299
MT-CO2	MT:7585-8269	0
MTCO2P1	20:58989453-58989930	4.26077
MTCO2P3	13:57778512-57778933	7.13687
MT-CO3	MT:9206-9990	6.07899
MTCO3P1	6:32673900-32674732	0.25085
MTCO3P1	HSCHR6_MHC_COX:32597336-32598168	7.05109
MTCO3P1	HSCHR6_MHC_DBB:32652914-32653747	0
MTCO3P1	HSCHR6_MHC_MANN:32828154-32828985	7.32123
MTCO3P1	HSCHR6_MHC_MCF:32707549-32708382	5.63606
MTCO3P1	HSCHR6_MHC_QBL:32602597-32603429	0
MTCO3P1	HSCHR6_MHC_SSTO:32765193-32766025	3.49743
MTCO3P2	13:24340072-24340243	4.2324
MTCP1	HG1497_PATCH:154230089-154316405	0
MTCP1	X:154289896-154376212	0
MT-CYB	MT:14746-15887	0
MTCYBP1	Y:8232072-8233191	9.45342
MTCYBP2	Y:21033987-21034158	5.96978
MTCYBP3	13:96346822-96347959	6.2298
MTCYBP4	6:133471706-133471955	0
MTDH	8:98656406-98740998	1.21376
MTERF	7:91321322-91510034	7.57565
MTERFD1	8:97251625-97273838	0.99183
MTERFD2	2:242011583-242041747	0
MTERFD3	12:107371068-107380944	6.04918
MTF1	1:38275238-38325292	0
MTF2	1:93544791-93604638	2.37975
MTFMT	15:65294844-65321977	0
MTFP1	22:30821517-30825045	6.89595
MTFR1	8:66556968-66683496	4.12693
MTFR1L	1:26145130-26159432	1.96094
MTFR2	6:136552161-136571473	9.56876
MTG1	10:135207597-135234811	3.61045
MTG2	20:60758084-60778624	0
MTHFD1	14:64854748-64926722	6.94536
MTHFD1L	6:151186684-151423023	0
MTHFD1P1	X:57419078-57421842	5.34321
MTHFD2	2:74425688-74444692	5.42117
MTHFD2L	4:74979890-75168816	5.55742
MTHFD2P1	3:95373266-95402037	0
MTHFD2P2	6:87709762-87710009	1.57702
MTHFD2P3	6:108307014-108307235	1.70104
MTHFD2P4	4:163243339-163245059	0
MTHFD2P5	7:82219163-82220007	0
MTHFD2P6	5:41967240-41968468	6.42743
MTHFD2P7	3:179182133-179183116	0
MTHFR	1:11845779-11866977	0
MTHFS	15:80125926-80189721	2.45434
MTHFSD	16:86563781-86588841	5.80996
MTIF2	2:55463730-55496483	0
MTIF3	13:28009775-28024739	8.08777
MTL5	11:68474907-68519032	0
MTM1	HG1459_PATCH:149650340-149755044	2.31179
MTM1	X:149737068-149841795	5.12579
MTMR10	15:31231143-31283810	0
MTMR11	1:149900542-149908791	0
MTMR11	HG1287_PATCH:150615065-150623313	0
MTMR12	5:32227099-32313115	0
MTMR14	3:9691116-9744077	0
MTMR1	HG1459_PATCH:149774683-149846825	9.16945
MTMR1	X:149861434-149933576	3.76224
MTMR2	11:95566045-95658479	0
MTMR3	22:30279143-30426855	5.08804
MTMR4	17:56566897-56595266	0
MTMR6	13:25802306-25862147	0
MTMR7	8:17155538-17271037	6.22832
MTMR8	X:63444186-63615333	0
MTMR9	8:11141924-11185646	0
MTMR9LP	1:32697258-32707221	7.01521
MT-ND1	MT:3306-4262	1.04019
MTND1P10	22:36574601-36575433	5.14175
MTND1P11	9:5094138-5095014	3.05787
MTND1P12	9:42779842-42779998	0
MTND1P13	22:24347903-24349416	0.2821
MTND1P14	17:19505571-19506521	8.03773
MTND1P15	17:22024063-22025022	1.35566
MTND1P16	3:106619914-106620812	3.23189
MTND1P17	22:17357107-17357311	0
MTND1P18	10:37889723-37890296	0
MTND1P19	4:93623495-93623810	0
MTND1P1	Y:8239703-8240071	0
MTND1P20	10:71355242-71356192	1.2575
MTND1P21	10:21093221-21093506	6.43563
MTND1P22	4:156384024-156384975	8.87034
MTND1P23	1:564441-564813	5.76618
MTND1P24	12:42093192-42094053	6.49434
MTND1P26	2:132143272-132143810	0
MTND1P27	2:140978152-140979054	5.40674
MTND1P2	7:63572129-63572950	7.88929
MTND1P28	2:117781493-117782443	0
MTND1P29	2:131028168-131029845	4.41921
MTND1P30	X:55206809-55207710	9.11252
MTND1P31	X:62062011-62062972	9.47488
MTND1P32	X:102040594-102041532	4.78042
MTND1P33	HG1458_PATCH:142520827-142521744	1.79032
MTND1P33	X:142520835-142521752	0
MTND1P34	1:47630181-47631592	0.69718
MTND1P35	11:89641707-89642215	0
MTND1P36	11:103278168-103279104	8.82702
MTND1P3	7:141503500-141504452	5.52992
MTND1P4	7:57253494-57253909	4.1808
MTND1P5	8:104097878-104098818	5.54375
MTND1P6	8:32871598-32872544	0
MTND1P7	8:47738849-47740031	0
MTND1P9	20:55932481-55933425	0
MT-ND2	MT:4469-5511	0
MTND2P11	9:112062465-112063452	4.01359
MTND2P12	17:19507109-19508361	8.46185
MTND2P14	3:106621019-106621370	4.53684
